Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario3,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,9.61099583166542E-06
Scenario3,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,4.52425815166248E-06
Scenario3,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,4.73642862374705E-06
Scenario3,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Average,5.9786294020673E-06
Scenario3,1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00184243773488291
Scenario3,2,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00212471229832012
Scenario3,3,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00248861701350123
Scenario3,4,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00244603175433156
Scenario3,5,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00248404644748312
Scenario3,6,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00256777047910095
Scenario3,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0029766936379314
Scenario3,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00201984571539349
Scenario3,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00168948474962427
Scenario3,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Maximum,0.00243404884066933
Scenario3,1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,2,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,3,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,4,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,5,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,6,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,7,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,8,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,9,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,10,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,1,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,2,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,3,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,4,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,5,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,6,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,7,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,8,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,9,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,10,Server,Server1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario3,1,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5650
Scenario3,2,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5668
Scenario3,3,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5690
Scenario3,4,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5603
Scenario3,5,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5736
Scenario3,6,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5641
Scenario3,7,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5714
Scenario3,8,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5697
Scenario3,9,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5658
Scenario3,10,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,5811
Scenario3,1,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5650
Scenario3,2,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5668
Scenario3,3,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5690
Scenario3,4,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5603
Scenario3,5,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5736
Scenario3,6,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5641
Scenario3,7,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5714
Scenario3,8,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5697
Scenario3,9,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5658
Scenario3,10,Server,Server1,InputBuffer,Throughput,NumberExited,Total,5811
Scenario3,1,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,2,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,3,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,4,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,5,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,6,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,7,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,8,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,9,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,10,Server,Server1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario3,1,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,2,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,3,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,4,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,5,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,6,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,7,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,8,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,9,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,10,Server,Server1,OutputBuffer,Content,NumberInStation,Average,0
Scenario3,1,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,2,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,3,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,4,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,5,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,6,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,7,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,8,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,9,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,10,Server,Server1,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario3,1,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,2,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,3,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,4,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,5,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,6,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,7,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,8,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,9,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,10,Server,Server1,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario3,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Average,0
Scenario3,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Maximum,0
Scenario3,1,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,2,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,3,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,4,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,5,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,6,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,7,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,8,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,9,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,10,Server,Server1,OutputBuffer,Costs,CostPerItem,Minimum,0
Scenario3,1,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,2,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,3,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,4,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,5,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,6,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,7,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,8,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,9,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,10,Server,Server1,OutputBuffer,Costs,TotalCost,Total,0
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario3,1,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,2,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,3,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,4,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,5,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,6,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,7,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,8,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,9,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,10,Server,Server1,OutputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario3,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Average,0
Scenario3,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario3,1,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,2,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,3,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,4,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,5,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,6,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,7,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,8,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,9,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,10,Server,Server1,OutputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario3,1,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,2,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,3,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,4,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,5,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,6,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,7,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,8,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,9,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,10,Server,Server1,OutputBuffer,Throughput,NumberBalked,Total,0
Scenario3,1,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5649
Scenario3,2,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5667
Scenario3,3,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5689
Scenario3,4,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5602
Scenario3,5,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5734
Scenario3,6,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5639
Scenario3,7,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5713
Scenario3,8,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5697
Scenario3,9,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5658
Scenario3,10,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5810
Scenario3,1,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5649
Scenario3,2,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5667
Scenario3,3,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5689
Scenario3,4,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5602
Scenario3,5,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5734
Scenario3,6,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5639
Scenario3,7,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5713
Scenario3,8,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5697
Scenario3,9,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5658
Scenario3,10,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5810
Scenario3,1,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,2,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,3,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,4,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,5,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,6,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,7,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,8,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,9,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,10,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario3,1,Server,Server1,Processing,Content,NumberInStation,Average,0.782089895386027
Scenario3,2,Server,Server1,Processing,Content,NumberInStation,Average,0.786036323388668
Scenario3,3,Server,Server1,Processing,Content,NumberInStation,Average,0.789683237043879
Scenario3,4,Server,Server1,Processing,Content,NumberInStation,Average,0.777007715959761
Scenario3,5,Server,Server1,Processing,Content,NumberInStation,Average,0.798945987396756
Scenario3,6,Server,Server1,Processing,Content,NumberInStation,Average,0.781460957869629
Scenario3,7,Server,Server1,Processing,Content,NumberInStation,Average,0.794675158184936
Scenario3,8,Server,Server1,Processing,Content,NumberInStation,Average,0.787974129378334
Scenario3,9,Server,Server1,Processing,Content,NumberInStation,Average,0.786053426671112
Scenario3,10,Server,Server1,Processing,Content,NumberInStation,Average,0.806460021805212
Scenario3,1,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,2,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,3,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,4,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,5,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,6,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,7,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,8,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,9,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,10,Server,Server1,Processing,Content,NumberInStation,Maximum,4
Scenario3,1,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,2,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,3,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,4,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,5,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,6,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,7,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,8,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,9,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,10,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario3,1,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,2,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,3,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,4,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,5,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,6,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,7,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,8,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,9,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,10,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario3,1,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,2,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,3,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,4,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,5,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,6,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,7,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,8,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,9,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,10,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario3,1,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,2,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,3,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,4,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,5,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,6,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,7,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,8,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,9,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,10,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario3,1,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,2,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,3,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,4,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,5,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,6,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,7,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,8,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,9,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,10,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario3,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario3,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
